SMILES1,SMILES,INCHIKEY
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,O.O.O.[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6,XCDIRYDKECHIPE-QHEQPUDQSA-N
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,O.O.O.O.O.[Na+].[Na+].[O-]S([S-])(=O)=O,PODWXQQNRWNDGD-UHFFFAOYSA-L
O.O.O.O.O.O.[Al+3].[Cl-].[Cl-].[Cl-],O.O.O.O.O.O.[Al+3].[Cl-].[Cl-].[Cl-],JGDITNMASUZKPW-UHFFFAOYSA-K
O.O.O.OS(O)(=O)=O.O=C(N1CCN(CC2CC2)CC1)c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3.O=C(N6CCN(CC7CC7)CC6)c8ccc(NS(=O)(=O)c9cccc%10cccnc9%10)cc8,O.O.O.OS(O)(=O)=O.O=C(N1CCN(CC2CC2)CC1)c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3.O=C(N6CCN(CC7CC7)CC6)c8ccc(NS(=O)(=O)c9cccc%10cccnc9%10)cc8,DMRIPASJCJRBMV-UHFFFAOYSA-N
O.O.O.OS(O)(=O)=O.O=C(N1CCN(CC2CC2)CC1)c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3.O=C(N6CCN(CC7CC7)CC6)c8ccc(NS(=O)(=O)c9cccc%10cccnc9%10)cc8,O.O.O.OS(O)(=O)=O.O=C(N1CCN(CC2CC2)CC1)c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3.O=C(N6CCN(CC7CC7)CC6)c8ccc(NS(=O)(=O)c9cccc%10cccnc9%10)cc8,DMRIPASJCJRBMV-UHFFFAOYSA-N
O.O.OC(=O)\C=C\C(O)=O.Nc1ncc(cc1C(=O)NC23CCC(O)(CC2)CC3)-c4ccc(cc4)[C@@]56C[C@@H]5CN(C6)C7CCOCC7,O.O.OC(=O)\C=C\C(O)=O.Nc1ncc(cc1C(=O)NC23CCC(O)(CC2)CC3)-c4ccc(cc4)[C@@]56C[C@@H]5CN(C6)C7CCOCC7,TYGOIKFMUXDYPB-NZTRXVCXSA-N
O.OC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc3nc(nc(C4CC4)c3F)-c5n[nH]c6ncc(F)cc56,O.OC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc3nc(nc(C4CC4)c3F)-c5n[nH]c6ncc(F)cc56,XUXVTSUIFIUZSZ-MJSCHBGXSA-N
O.OS(O)(=O)=O.C[C@@H](OC[C@H](O)CNC(C)(C)Cc1ccc(Cl)c(F)c1)c2ccccc2-c3ccc(C(O)=O)c(C)c3.C[C@@H](OC[C@H](O)CNC(C)(C)Cc4ccc(Cl)c(F)c4)c5ccccc5-c6ccc(C(O)=O)c(C)c6,O.OS(O)(=O)=O.C[C@@H](OC[C@H](O)CNC(C)(C)Cc1ccc(Cl)c(F)c1)c2ccccc2-c3ccc(C(O)=O)c(C)c3.C[C@@H](OC[C@H](O)CNC(C)(C)Cc4ccc(Cl)c(F)c4)c5ccccc5-c6ccc(C(O)=O)c(C)c6,NOJBHZIZNPMQRT-CBASKZFISA-N
O.OS(O)(=O)=O.C[C@@H](OC[C@H](O)CNC(C)(C)Cc1ccc(Cl)c(F)c1)c2ccccc2-c3ccc(C(O)=O)c(C)c3.C[C@@H](OC[C@H](O)CNC(C)(C)Cc4ccc(Cl)c(F)c4)c5ccccc5-c6ccc(C(O)=O)c(C)c6,O.OS(O)(=O)=O.C[C@@H](OC[C@H](O)CNC(C)(C)Cc1ccc(Cl)c(F)c1)c2ccccc2-c3ccc(C(O)=O)c(C)c3.C[C@@H](OC[C@H](O)CNC(C)(C)Cc4ccc(Cl)c(F)c4)c5ccccc5-c6ccc(C(O)=O)c(C)c6,NOJBHZIZNPMQRT-CBASKZFISA-N
O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,JPKKQJKQTPNWTR-CHYDPLAESA-N
O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,JPKKQJKQTPNWTR-CHYDPLAESA-N
O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,JPKKQJKQTPNWTR-CHYDPLAESA-N
O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)c6ccccc6,JPKKQJKQTPNWTR-CHYDPLAESA-N
